Start date/time,End date/time,Residential load [kW],PV generation [kW],Electricity price [€/MWh],Marginal emission factor [kg CO2eq/kWh]
2021-04-01 20:00:00,2021-04-01 20:15:00,41.31746320718928,0.29801925,0.06641,0.0
2021-04-01 20:15:00,2021-04-01 20:30:00,35.58884256456461,0.0,0.06641,0.0
2021-04-01 20:30:00,2021-04-01 20:45:00,37.36937877098747,0.0,0.06641,0.0
2021-04-01 20:45:00,2021-04-01 21:00:00,31.692455979180295,0.0,0.06641,0.0
2021-04-01 21:00:00,2021-04-01 21:15:00,28.87419116446419,0.0,0.06128,0.0
2021-04-01 21:15:00,2021-04-01 21:30:00,24.093784368245,0.0,0.06128,0.0
2021-04-01 21:30:00,2021-04-01 21:45:00,20.741861077378108,0.0,0.06128,0.0
2021-04-01 21:45:00,2021-04-01 22:00:00,23.418650132275136,0.0,0.06128,0.0
2021-04-01 22:00:00,2021-04-01 22:15:00,25.690715286620385,0.0,0.05883,0.0
2021-04-01 22:15:00,2021-04-01 22:30:00,26.357767600962728,0.0,0.05883,0.0
2021-04-01 22:30:00,2021-04-01 22:45:00,27.9656066751349,0.0,0.05883,0.0
2021-04-01 22:45:00,2021-04-01 23:00:00,26.30452690099756,0.0,0.05883,0.0
2021-04-01 23:00:00,2021-04-01 23:15:00,26.222093094160737,0.0,0.05482,0.0
2021-04-01 23:15:00,2021-04-01 23:30:00,27.2017617965368,0.0,0.05482,0.0
2021-04-01 23:30:00,2021-04-01 23:45:00,16.38775809483214,0.0,0.05482,0.0
2021-04-01 23:45:00,2021-04-02 00:00:00,20.63064776526447,0.0,0.05482,0.0
2021-04-02 00:00:00,2021-04-02 00:15:00,15.00371852314352,0.0,0.054240000000000003,0.0
2021-04-02 00:15:00,2021-04-02 00:30:00,15.834931481481481,0.0,0.054240000000000003,0.0
2021-04-02 00:30:00,2021-04-02 00:45:00,14.69695862866886,0.0,0.054240000000000003,0.0
2021-04-02 00:45:00,2021-04-02 01:00:00,15.85963473748474,0.0,0.054240000000000003,0.0
2021-04-02 01:00:00,2021-04-02 01:15:00,10.486544234118371,0.0,0.04977,0.0
2021-04-02 01:15:00,2021-04-02 01:30:00,12.477745170397256,0.0,0.04977,0.0
2021-04-02 01:30:00,2021-04-02 01:45:00,11.458208825139252,0.0,0.04977,0.0
2021-04-02 01:45:00,2021-04-02 02:00:00,17.042551384243776,0.0,0.04977,0.0
2021-04-02 02:00:00,2021-04-02 02:15:00,18.17838779506657,0.0,0.047,0.0
2021-04-02 02:15:00,2021-04-02 02:30:00,17.406661599511597,0.0,0.047,0.0
2021-04-02 02:30:00,2021-04-02 02:45:00,17.25944938884645,0.0,0.047,0.0
2021-04-02 02:45:00,2021-04-02 03:00:00,17.241344055141116,0.0,0.047,0.0
2021-04-02 03:00:00,2021-04-02 03:15:00,17.808232957393486,0.0,0.0437,0.0
2021-04-02 03:15:00,2021-04-02 03:30:00,14.301623809523809,0.0,0.0437,0.0
2021-04-02 03:30:00,2021-04-02 03:45:00,14.898750000000001,0.0,0.0437,0.0
2021-04-02 03:45:00,2021-04-02 04:00:00,14.309648866819455,0.0,0.0437,0.0
2021-04-02 04:00:00,2021-04-02 04:15:00,15.893729751431364,0.0,0.04396,0.0
2021-04-02 04:15:00,2021-04-02 04:30:00,15.86809659090909,0.0,0.04396,0.0
2021-04-02 04:30:00,2021-04-02 04:45:00,14.796684363525092,0.0,0.04396,0.0
2021-04-02 04:45:00,2021-04-02 05:00:00,15.29822698135198,0.0,0.04396,0.0
