Year,MonthNo,Day,Hour,Minute,Property (groups),SumPower
2021,4,24,23,0,"SmartMeter",26012.079367131475
2021,4,24,23,15,"SmartMeter",25946.303330441489
2021,4,24,23,30,"SmartMeter",32235.735395736338
2021,4,24,23,45,"SmartMeter",22057.6567003367
2021,4,25,0,0,"SmartMeter",20109.793503400058
2021,4,25,0,15,"SmartMeter",17823.15846420842
2021,4,25,0,30,"SmartMeter",18475.194949602504
2021,4,25,0,45,"SmartMeter",17874.764537870404
2021,4,25,1,0,"SmartMeter",15058.686663962464
2021,4,25,1,15,"SmartMeter",14844.831510119773
2021,4,25,1,30,"SmartMeter",15844.406330718679
2021,4,25,1,45,"SmartMeter",19062.039499211125
2021,4,25,2,0,"SmartMeter",17745.866837845286
2021,4,25,2,15,"SmartMeter",18191.666525313878
2021,4,25,2,30,"SmartMeter",18812.77702840343
2021,4,25,2,45,"SmartMeter",14622.981295878037
2021,4,25,3,0,"SmartMeter",18193.5958987943
2021,4,25,3,15,"SmartMeter",15815.156634266714
2021,4,25,3,30,"SmartMeter",12779.895115995114
2021,4,25,3,45,"SmartMeter",16842.662545787549
2021,4,25,4,0,"SmartMeter",16198.722582096267
2021,4,25,4,15,"SmartMeter",15595.718720821662
2021,4,25,4,30,"SmartMeter",14173.281778606963
2021,4,25,4,45,"SmartMeter",13581.583333333334
2021,4,25,5,0,"SmartMeter",14391.156547619048
2021,4,25,5,15,"SmartMeter",15699.546753246756
2021,4,25,5,30,"SmartMeter",16411.34448454771
2021,4,25,5,45,"SmartMeter",17569.846126270939
2021,4,25,6,0,"SmartMeter",17532.183566433567
2021,4,25,6,15,"SmartMeter",17202.156162464988
2021,4,25,6,30,"SmartMeter",18938.240250339124
2021,4,25,6,45,"SmartMeter",15678.213270552973
2021,4,25,7,0,"SmartMeter",15778.02293855282
2021,4,25,7,15,"SmartMeter",15185.20672022036
2021,4,25,7,30,"SmartMeter",15294.453354584353
2021,4,25,7,45,"SmartMeter",15305.492333133017
2021,4,25,8,0,"SmartMeter",15614.188848013486
2021,4,25,8,15,"SmartMeter",15187.311206118824
2021,4,25,8,30,"SmartMeter",11087.159925819802
2021,4,25,8,45,"SmartMeter",7667.41549768378
2021,4,25,9,0,"SmartMeter",9376.637859559838
2021,4,25,9,15,"SmartMeter",8909.1484703691476
2021,4,25,9,30,"SmartMeter",3460.0916020141867
2021,4,25,9,45,"SmartMeter",-2551.4958825590284
2021,4,25,10,0,"SmartMeter",-3719.9251346714377
2021,4,25,10,15,"SmartMeter",-5359.0897977857212
2021,4,25,10,30,"SmartMeter",-8069.3193912161569
2021,4,25,10,45,"SmartMeter",-9876.7894149967651
2021,4,25,11,0,"SmartMeter",-5957.0250983106853
2021,4,25,11,15,"SmartMeter",2265.1871768203341
2021,4,25,11,30,"SmartMeter",-8421.4742937881947
2021,4,25,11,45,"SmartMeter",-28024.796614274102
2021,4,25,12,0,"SmartMeter",-31620.529198290867
2021,4,25,12,15,"SmartMeter",-23528.330902783666
2021,4,25,12,30,"SmartMeter",-23476.027057030296
2021,4,25,12,45,"SmartMeter",-33617.8734369397
2021,4,25,13,0,"SmartMeter",-37910.009574784432
2021,4,25,13,15,"SmartMeter",-68602.0656123607
2021,4,25,13,30,"SmartMeter",-62455.621810400575
2021,4,25,13,45,"SmartMeter",-81702.03118412575
2021,4,25,14,0,"SmartMeter",-62399.518699074972
2021,4,25,14,15,"SmartMeter",-75018.83228337481
2021,4,25,14,30,"SmartMeter",-72081.301773724146
2021,4,25,14,45,"SmartMeter",-64896.525678546612
2021,4,25,15,0,"SmartMeter",-60109.099022400471
2021,4,25,15,15,"SmartMeter",-66898.841856923042
2021,4,25,15,30,"SmartMeter",-54884.728236945273
2021,4,25,15,45,"SmartMeter",-57206.4573166156
2021,4,25,16,0,"SmartMeter",-61896.376492131662
2021,4,25,16,15,"SmartMeter",-79549.007150490623
2021,4,25,16,30,"SmartMeter",-74442.960235869687
2021,4,25,16,45,"SmartMeter",-61855.735338790808
2021,4,25,17,0,"SmartMeter",-54589.928346434615
2021,4,25,17,15,"SmartMeter",-59382.04596218255
2021,4,25,17,30,"SmartMeter",-54900.056388033292
2021,4,25,17,45,"SmartMeter",-53276.342432627687
2021,4,25,18,0,"SmartMeter",-40956.903171697806
2021,4,25,18,15,"SmartMeter",-38692.566206283009
2021,4,25,18,30,"SmartMeter",-38607.76940622746
2021,4,25,18,45,"SmartMeter",-30288.037223249736
2021,4,25,19,0,"SmartMeter",-30277.69503697256
2021,4,25,19,15,"SmartMeter",-20359.476516756418
2021,4,25,19,30,"SmartMeter",-14830.249297684517
2021,4,25,19,45,"SmartMeter",-1271.0817232568143
2021,4,25,20,0,"SmartMeter",1572.1044964211692
2021,4,25,20,15,"SmartMeter",13154.581203979193
2021,4,25,20,30,"SmartMeter",25930.151587907472
2021,4,25,20,45,"SmartMeter",30253.174737156864
2021,4,25,21,0,"SmartMeter",22910.10418381284
2021,4,25,21,15,"SmartMeter",23659.254069008057
2021,4,25,21,30,"SmartMeter",33050.05892603613
2021,4,25,21,45,"SmartMeter",29643.13196672608
2021,4,25,22,0,"SmartMeter",32956.92528520208
2021,4,25,22,15,"SmartMeter",29328.446989648543
2021,4,25,22,30,"SmartMeter",26368.501488242549
2021,4,25,22,45,"SmartMeter",24295.362320790726
2021,4,25,23,0,"SmartMeter",21522.11520155472
2021,4,25,23,15,"SmartMeter",17306.946164021163
2021,4,25,23,30,"SmartMeter",19203.598816829803
2021,4,25,23,45,"SmartMeter",17742.010684260593
2021,4,26,0,0,"SmartMeter",17180.042611439687
2021,4,26,0,15,"SmartMeter",15766.519602037744
2021,4,26,0,30,"SmartMeter",13925.56015137207
2021,4,26,0,45,"SmartMeter",16799.022965772965
2021,4,26,1,0,"SmartMeter",17431.726966873706
2021,4,26,1,15,"SmartMeter",18261.811187535757
2021,4,26,1,30,"SmartMeter",14337.410184964676
2021,4,26,1,45,"SmartMeter",13915.55151625868
2021,4,26,2,0,"SmartMeter",16836.551260504202
2021,4,26,2,15,"SmartMeter",15174.488345039508
2021,4,26,2,30,"SmartMeter",17296.396608946608
2021,4,26,2,45,"SmartMeter",19425.602503297294
2021,4,26,3,0,"SmartMeter",17876.573535353535
2021,4,26,3,15,"SmartMeter",14859.394772851669
2021,4,26,3,30,"SmartMeter",14993.594444444443
2021,4,26,3,45,"SmartMeter",19499.00347985348
2021,4,26,4,0,"SmartMeter",16030.921945193169
2021,4,26,4,15,"SmartMeter",16544.081969629959
2021,4,26,4,30,"SmartMeter",20206.341233766234
2021,4,26,4,45,"SmartMeter",15571.679700854702
2021,4,26,5,0,"SmartMeter",18495.248809523808
2021,4,26,5,15,"SmartMeter",17589.148809523809
2021,4,26,5,30,"SmartMeter",16840.044444444444
2021,4,26,5,45,"SmartMeter",20132.349820236264
2021,4,26,6,0,"SmartMeter",19790.820970695971
2021,4,26,6,15,"SmartMeter",19283.952968409587
2021,4,26,6,30,"SmartMeter",10704.115935243512
2021,4,26,6,45,"SmartMeter",1915.6513492661577
2021,4,26,7,0,"SmartMeter",-10310.235511412271
2021,4,26,7,15,"SmartMeter",-18938.40529568401
2021,4,26,7,30,"SmartMeter",-24396.910204485375
2021,4,26,7,45,"SmartMeter",-24280.449449618791
2021,4,26,8,0,"SmartMeter",-28847.455237386894
2021,4,26,8,15,"SmartMeter",-34778.889390696524
2021,4,26,8,30,"SmartMeter",-42363.578713367118
2021,4,26,8,45,"SmartMeter",-46947.816096497176
2021,4,26,9,0,"SmartMeter",-52270.94630005725
2021,4,26,9,15,"SmartMeter",-48782.036127636056
2021,4,26,9,30,"SmartMeter",-52105.728260388853
2021,4,26,9,45,"SmartMeter",-52544.646514803273
2021,4,26,10,0,"SmartMeter",-58681.809881792775
2021,4,26,10,15,"SmartMeter",-62098.916173798185
2021,4,26,10,30,"SmartMeter",-67178.862594393489
2021,4,26,10,45,"SmartMeter",-66041.23917642278
2021,4,26,11,0,"SmartMeter",-63956.280439970433
2021,4,26,11,15,"SmartMeter",-67496.432225334749
2021,4,26,11,30,"SmartMeter",-66244.350336301432
2021,4,26,11,45,"SmartMeter",-63093.152843996904
2021,4,26,12,0,"SmartMeter",-70265.926042122534
2021,4,26,12,15,"SmartMeter",-79526.597959160063
2021,4,26,12,30,"SmartMeter",-86446.39278657359
2021,4,26,12,45,"SmartMeter",-83095.516630919388
2021,4,26,13,0,"SmartMeter",-84844.31490093295
2021,4,26,13,15,"SmartMeter",-86565.503329470652
2021,4,26,13,30,"SmartMeter",-87178.484236293676
2021,4,26,13,45,"SmartMeter",-85195.629905489855
2021,4,26,14,0,"SmartMeter",-86886.123627769746
2021,4,26,14,15,"SmartMeter",-84249.942805859711
2021,4,26,14,30,"SmartMeter",-87005.023187723767
2021,4,26,14,45,"SmartMeter",-85619.597415115073
2021,4,26,15,0,"SmartMeter",-86133.111520970531
2021,4,26,15,15,"SmartMeter",-79415.3433207178
2021,4,26,15,30,"SmartMeter",-76159.08108695902
2021,4,26,15,45,"SmartMeter",-72578.759256764635
2021,4,26,16,0,"SmartMeter",-76662.630667747479
2021,4,26,16,15,"SmartMeter",-74425.768429193762
2021,4,26,16,30,"SmartMeter",-75007.600052717054
2021,4,26,16,45,"SmartMeter",-76421.493550814557
2021,4,26,17,0,"SmartMeter",-68165.332480521523
2021,4,26,17,15,"SmartMeter",-70379.16682379182
2021,4,26,17,30,"SmartMeter",-58664.313375919
2021,4,26,17,45,"SmartMeter",-55339.061435793024
2021,4,26,18,0,"SmartMeter",-58937.108164146113
2021,4,26,18,15,"SmartMeter",-54137.081456795015
2021,4,26,18,30,"SmartMeter",-53442.304731731827
2021,4,26,18,45,"SmartMeter",-33501.855120981731
2021,4,26,19,0,"SmartMeter",-6966.2277887868113
2021,4,26,19,15,"SmartMeter",-11911.844723469674
2021,4,26,19,30,"SmartMeter",-17764.826313691978
2021,4,26,19,45,"SmartMeter",3513.8289207626849
2021,4,26,20,0,"SmartMeter",13418.878138037766
2021,4,26,20,15,"SmartMeter",25928.159686500534
2021,4,26,20,30,"SmartMeter",28404.823517955479
2021,4,26,20,45,"SmartMeter",32900.889453527408
2021,4,26,21,0,"SmartMeter",27593.473640636621
2021,4,26,21,15,"SmartMeter",24386.99488142884
2021,4,26,21,30,"SmartMeter",20410.863435028139
2021,4,26,21,45,"SmartMeter",24787.664499571172
2021,4,26,22,0,"SmartMeter",26236.798874803993
2021,4,26,22,15,"SmartMeter",24414.160241650461
2021,4,26,22,30,"SmartMeter",26363.967221409483
2021,4,26,22,45,"SmartMeter",26575.888674388672
2021,4,26,23,0,"SmartMeter",29687.950840825844
2021,4,26,23,15,"SmartMeter",23771.563034511779
2021,4,26,23,30,"SmartMeter",23587.406976561069
2021,4,26,23,45,"SmartMeter",19334.180670341557
2021,4,27,0,0,"SmartMeter",19789.080182914484
2021,4,27,0,15,"SmartMeter",18563.356353625677
2021,4,27,0,30,"SmartMeter",18767.169887955184
2021,4,27,0,45,"SmartMeter",20743.207566276316
2021,4,27,1,0,"SmartMeter",15290.94935451811
2021,4,27,1,15,"SmartMeter",15979.881091269841
2021,4,27,1,30,"SmartMeter",19334.728281837986
2021,4,27,1,45,"SmartMeter",20862.999143861776
2021,4,27,2,0,"SmartMeter",17400.226143321848
2021,4,27,2,15,"SmartMeter",17037.201536640121
2021,4,27,2,30,"SmartMeter",17563.578294877119
2021,4,27,2,45,"SmartMeter",19224.376796138164
2021,4,27,3,0,"SmartMeter",22970.254301748686
2021,4,27,3,15,"SmartMeter",21671.815977901573
2021,4,27,3,30,"SmartMeter",16402.149419002053
2021,4,27,3,45,"SmartMeter",16622.975294612792
2021,4,27,4,0,"SmartMeter",14085.851957070705
2021,4,27,4,15,"SmartMeter",14205.280944055941
2021,4,27,4,30,"SmartMeter",13096.963141549526
2021,4,27,4,45,"SmartMeter",14115.3475962839
2021,4,27,5,0,"SmartMeter",13038.812950257292
2021,4,27,5,15,"SmartMeter",12120.066666666666
2021,4,27,5,30,"SmartMeter",17502.4675141243
2021,4,27,5,45,"SmartMeter",16950.700097465888
2021,4,27,6,0,"SmartMeter",20446.562077294686
2021,4,27,6,15,"SmartMeter",17079.655444117285
2021,4,27,6,30,"SmartMeter",8814.1371766790253
2021,4,27,6,45,"SmartMeter",-1344.7593696405665
2021,4,27,7,0,"SmartMeter",-15327.921590934802
2021,4,27,7,15,"SmartMeter",-34020.292973187366
2021,4,27,7,30,"SmartMeter",-46847.976046740609
2021,4,27,7,45,"SmartMeter",-24386.1502798025
2021,4,27,8,0,"SmartMeter",-43823.629484812147
2021,4,27,8,15,"SmartMeter",-40784.990716918335
2021,4,27,8,30,"SmartMeter",-9377.3987856072326
2021,4,27,8,45,"SmartMeter",-8218.4048482706366
2021,4,27,9,0,"SmartMeter",-20725.537746428174
2021,4,27,9,15,"SmartMeter",-14926.878190205631
2021,4,27,9,30,"SmartMeter",-27920.40165953102
2021,4,27,9,45,"SmartMeter",-41399.890322444051
2021,4,27,10,0,"SmartMeter",-45683.624122108275
2021,4,27,10,15,"SmartMeter",-73719.804426324568
2021,4,27,10,30,"SmartMeter",-84358.899711024089
2021,4,27,10,45,"SmartMeter",-87149.272025186132
2021,4,27,11,0,"SmartMeter",-82034.265715142727
2021,4,27,11,15,"SmartMeter",-79102.976014858636
2021,4,27,11,30,"SmartMeter",-77887.180407615888
2021,4,27,11,45,"SmartMeter",-80332.060788097137
2021,4,27,12,0,"SmartMeter",-81944.781469193258
2021,4,27,12,15,"SmartMeter",-88130.17082555934
2021,4,27,12,30,"SmartMeter",-92084.789980877336
2021,4,27,12,45,"SmartMeter",-93634.239812420623
2021,4,27,13,0,"SmartMeter",-96903.545439552618
2021,4,27,13,15,"SmartMeter",-102258.10323672496
2021,4,27,13,30,"SmartMeter",-99999.71266719389
2021,4,27,13,45,"SmartMeter",-96984.703080959822
2021,4,27,14,0,"SmartMeter",-99250.691701858581
2021,4,27,14,15,"SmartMeter",-97221.615978395712
2021,4,27,14,30,"SmartMeter",-96890.365634309463
2021,4,27,14,45,"SmartMeter",-89387.2526995826
2021,4,27,15,0,"SmartMeter",-84977.960526315786
2021,4,27,15,15,"SmartMeter",-78715.3583057963
2021,4,27,15,30,"SmartMeter",-78672.857605520825
2021,4,27,15,45,"SmartMeter",-76174.613717064291
2021,4,27,16,0,"SmartMeter",-80439.2170318714
2021,4,27,16,15,"SmartMeter",-77951.056839451587
2021,4,27,16,30,"SmartMeter",-80190.435048410989
2021,4,27,16,45,"SmartMeter",-76880.872687658833
2021,4,27,17,0,"SmartMeter",-70219.672317212942
2021,4,27,17,15,"SmartMeter",-63181.795241625376
2021,4,27,17,30,"SmartMeter",-59527.012153172051
2021,4,27,17,45,"SmartMeter",-55220.358530732257
2021,4,27,18,0,"SmartMeter",-51018.577810472583
2021,4,27,18,15,"SmartMeter",-49165.50027073134
2021,4,27,18,30,"SmartMeter",-43299.001206480229
2021,4,27,18,45,"SmartMeter",-46713.473275057106
2021,4,27,19,0,"SmartMeter",-40136.147970054371
2021,4,27,19,15,"SmartMeter",-31721.8746265325
2021,4,27,19,30,"SmartMeter",-25383.945746524641
2021,4,27,19,45,"SmartMeter",-15527.075350405228
2021,4,27,20,0,"SmartMeter",-5061.8321302429249
2021,4,27,20,15,"SmartMeter",15187.740088659859
2021,4,27,20,30,"SmartMeter",30851.642706304105
2021,4,27,20,45,"SmartMeter",28917.393477507143
2021,4,27,21,0,"SmartMeter",32517.067357994481
2021,4,27,21,15,"SmartMeter",26533.092904377481
2021,4,27,21,30,"SmartMeter",29978.34915468231
2021,4,27,21,45,"SmartMeter",20070.817248616091
2021,4,27,22,0,"SmartMeter",22019.157763064646
2021,4,27,22,15,"SmartMeter",18862.705202530247
2021,4,27,22,30,"SmartMeter",19836.124741131884
2021,4,27,22,45,"SmartMeter",17455.077464298152
2021,4,27,23,0,"SmartMeter",26874.450596903094
2021,4,27,23,15,"SmartMeter",31107.953246753244
2021,4,27,23,30,"SmartMeter",30887.111005561648
2021,4,27,23,45,"SmartMeter",23657.415793826771
2021,4,28,0,0,"SmartMeter",22107.368758415498
2021,4,28,0,15,"SmartMeter",22332.597047397045
2021,4,28,0,30,"SmartMeter",17547.191778199165
2021,4,28,0,45,"SmartMeter",19298.455513784458
2021,4,28,1,0,"SmartMeter",17453.578525641024
2021,4,28,1,15,"SmartMeter",14707.897696560198
2021,4,28,1,30,"SmartMeter",12570.384299516905
2021,4,28,1,45,"SmartMeter",11657.604789272033
2021,4,28,2,0,"SmartMeter",15552.528458498024
2021,4,28,2,15,"SmartMeter",17550.822727272727
2021,4,28,2,30,"SmartMeter",18202.587458619815
2021,4,28,2,45,"SmartMeter",14006.097727272729
2021,4,28,3,0,"SmartMeter",20126.31387240623
2021,4,28,3,15,"SmartMeter",18737.142775041048
2021,4,28,3,30,"SmartMeter",20696.925757575755
2021,4,28,3,45,"SmartMeter",23235.099735449734
2021,4,28,4,0,"SmartMeter",19997.475925925923
2021,4,28,4,15,"SmartMeter",17745.565649165652
2021,4,28,4,30,"SmartMeter",25944.645350877192
2021,4,28,4,45,"SmartMeter",23626.838259441709
2021,4,28,5,0,"SmartMeter",23266.010839964631
2021,4,28,5,15,"SmartMeter",22872.091403508777
2021,4,28,5,30,"SmartMeter",22748.087092731828
2021,4,28,5,45,"SmartMeter",16870.395240145423
2021,4,28,6,0,"SmartMeter",15772.806361877116
2021,4,28,6,15,"SmartMeter",11748.429679802957
2021,4,28,6,30,"SmartMeter",8272.626338379263
2021,4,28,6,45,"SmartMeter",798.39125227039335
2021,4,28,7,0,"SmartMeter",-15332.126185493054
2021,4,28,7,15,"SmartMeter",-21633.344531939973
2021,4,28,7,30,"SmartMeter",-38063.21354006722
2021,4,28,7,45,"SmartMeter",-43984.892902359075
2021,4,28,8,0,"SmartMeter",-47801.904533066445
2021,4,28,8,15,"SmartMeter",-37604.130893601628
2021,4,28,8,30,"SmartMeter",-22218.841843494421
2021,4,28,8,45,"SmartMeter",-50101.284993625763
2021,4,28,9,0,"SmartMeter",-57937.464742903692
2021,4,28,9,15,"SmartMeter",-73501.388260023232
2021,4,28,9,30,"SmartMeter",-82114.447233728977
2021,4,28,9,45,"SmartMeter",-74562.679084620977
2021,4,28,10,0,"SmartMeter",-62218.347896072475
2021,4,28,10,15,"SmartMeter",-65826.974956415215
2021,4,28,10,30,"SmartMeter",-82483.294758828226
2021,4,28,10,45,"SmartMeter",-82562.529513152927
2021,4,28,11,0,"SmartMeter",-84852.459324971831
2021,4,28,11,15,"SmartMeter",-43074.747734154407
2021,4,28,11,30,"SmartMeter",-87720.016951753467
2021,4,28,11,45,"SmartMeter",-53093.06456345733
2021,4,28,12,0,"SmartMeter",-51115.7870726169
2021,4,28,12,15,"SmartMeter",-99269.045841133964
2021,4,28,12,30,"SmartMeter",-82437.48957701039
2021,4,28,12,45,"SmartMeter",-76247.928853204139
2021,4,28,13,0,"SmartMeter",-103292.06709900925
2021,4,28,13,15,"SmartMeter",-109748.34335886793
2021,4,28,13,30,"SmartMeter",-109086.9604516106
2021,4,28,13,45,"SmartMeter",-112985.03256489111
2021,4,28,14,0,"SmartMeter",-96758.155975767091
2021,4,28,14,15,"SmartMeter",-93235.845888097087
2021,4,28,14,30,"SmartMeter",-66246.847319822264
2021,4,28,14,45,"SmartMeter",-48624.048839992516
2021,4,28,15,0,"SmartMeter",-65964.833641686317
2021,4,28,15,15,"SmartMeter",-47301.481688425993
2021,4,28,15,30,"SmartMeter",-63620.854462067007
2021,4,28,15,45,"SmartMeter",-48310.153446664117
2021,4,28,16,0,"SmartMeter",-16738.707084443351
2021,4,28,16,15,"SmartMeter",-8875.8836921850088
2021,4,28,16,30,"SmartMeter",-5426.6340027957858
2021,4,28,16,45,"SmartMeter",-12017.772340721926
2021,4,28,17,0,"SmartMeter",-22546.830078206152
2021,4,28,17,15,"SmartMeter",-14091.00154674672
2021,4,28,17,30,"SmartMeter",-38075.293003376573
2021,4,28,17,45,"SmartMeter",-33956.091382593491
2021,4,28,18,0,"SmartMeter",-33732.50217909865
2021,4,28,18,15,"SmartMeter",-39298.479236579282
2021,4,28,18,30,"SmartMeter",-16250.112447352489
2021,4,28,18,45,"SmartMeter",4093.5927770509406
2021,4,28,19,0,"SmartMeter",14919.288581314817
2021,4,28,19,15,"SmartMeter",11134.155381582295
2021,4,28,19,30,"SmartMeter",15164.798701222004
2021,4,28,19,45,"SmartMeter",16296.268704860366
2021,4,28,20,0,"SmartMeter",24213.151714060721
2021,4,28,20,15,"SmartMeter",31896.92640630787
2021,4,28,20,30,"SmartMeter",38115.5606680738
2021,4,28,20,45,"SmartMeter",34688.132841691418
2021,4,28,21,0,"SmartMeter",25379.4387734714
2021,4,28,21,15,"SmartMeter",23754.853955057995
2021,4,28,21,30,"SmartMeter",30195.071120082488
2021,4,28,21,45,"SmartMeter",29062.368004082105
2021,4,28,22,0,"SmartMeter",24798.244146435249
2021,4,28,22,15,"SmartMeter",26107.789835440766
2021,4,28,22,30,"SmartMeter",26865.246387584641
2021,4,28,22,45,"SmartMeter",24280.985371807772
2021,4,28,23,0,"SmartMeter",24970.6108507468
2021,4,28,23,15,"SmartMeter",23000.270214788336
2021,4,28,23,30,"SmartMeter",24507.602166815326
2021,4,28,23,45,"SmartMeter",23766.50751743521
2021,4,29,0,0,"SmartMeter",21752.430115757848
2021,4,29,0,15,"SmartMeter",18665.54878859115
2021,4,29,0,30,"SmartMeter",19279.787670678372
2021,4,29,0,45,"SmartMeter",19121.621255053877
2021,4,29,1,0,"SmartMeter",18506.129369991439
2021,4,29,1,15,"SmartMeter",15998.955077275661
2021,4,29,1,30,"SmartMeter",14910.481151284497
2021,4,29,1,45,"SmartMeter",14017.009481350013
2021,4,29,2,0,"SmartMeter",12747.302919020713
2021,4,29,2,15,"SmartMeter",11760.901232113476
2021,4,29,2,30,"SmartMeter",13422.849652777775
2021,4,29,2,45,"SmartMeter",14489.976367308149
2021,4,29,3,0,"SmartMeter",22613.251844053761
2021,4,29,3,15,"SmartMeter",18243.75736620681
2021,4,29,3,30,"SmartMeter",20270.064362755889
2021,4,29,3,45,"SmartMeter",21581.705738660243
2021,4,29,4,0,"SmartMeter",19445.706428571437
2021,4,29,4,15,"SmartMeter",17916.246013126656
2021,4,29,4,30,"SmartMeter",15046.748412698415
2021,4,29,4,45,"SmartMeter",12048.262021857923
2021,4,29,5,0,"SmartMeter",15321.088944443434
2021,4,29,5,15,"SmartMeter",14827.743032212884
2021,4,29,5,30,"SmartMeter",12996.572795625427
2021,4,29,5,45,"SmartMeter",13428.128719948018
2021,4,29,6,0,"SmartMeter",13534.784559300349
2021,4,29,6,15,"SmartMeter",13908.188888888888
2021,4,29,6,30,"SmartMeter",18994.075360913597
2021,4,29,6,45,"SmartMeter",20436.728842090146
2021,4,29,7,0,"SmartMeter",16669.211966168259
2021,4,29,7,15,"SmartMeter",19555.763050804944
2021,4,29,7,30,"SmartMeter",23989.399676757443
2021,4,29,7,45,"SmartMeter",21913.393629764145
2021,4,29,8,0,"SmartMeter",27614.256166519408
2021,4,29,8,15,"SmartMeter",26170.281642875649
2021,4,29,8,30,"SmartMeter",24094.537602203734
2021,4,29,8,45,"SmartMeter",28892.153587351433
2021,4,29,9,0,"SmartMeter",32742.361728279033
2021,4,29,9,15,"SmartMeter",29819.485582454468
2021,4,29,9,30,"SmartMeter",29968.758353251949
2021,4,29,9,45,"SmartMeter",28971.498749899205
2021,4,29,10,0,"SmartMeter",31830.412599682055
2021,4,29,10,15,"SmartMeter",30279.585455611828
2021,4,29,10,30,"SmartMeter",27044.51535807387
2021,4,29,10,45,"SmartMeter",27526.922451529452
2021,4,29,11,0,"SmartMeter",25605.484250434693
2021,4,29,11,15,"SmartMeter",21735.663080609593
2021,4,29,11,30,"SmartMeter",24644.930665480177
2021,4,29,11,45,"SmartMeter",26976.574508073594
2021,4,29,12,0,"SmartMeter",23573.152403371842
2021,4,29,12,15,"SmartMeter",21051.660965590068
2021,4,29,12,30,"SmartMeter",17987.640222770857
2021,4,29,12,45,"SmartMeter",9619.8033746939273
2021,4,29,13,0,"SmartMeter",16893.879832332139
2021,4,29,13,15,"SmartMeter",14992.926173879712
2021,4,29,13,30,"SmartMeter",2928.0591739985175
2021,4,29,13,45,"SmartMeter",1903.341083947977
2021,4,29,14,0,"SmartMeter",-2802.7164431951437
2021,4,29,14,15,"SmartMeter",1596.8190474613887
2021,4,29,14,30,"SmartMeter",1243.4213921163196
2021,4,29,14,45,"SmartMeter",11247.309262278342
2021,4,29,15,0,"SmartMeter",10244.609201315374
2021,4,29,15,15,"SmartMeter",-1703.5059517574271
2021,4,29,15,30,"SmartMeter",-1167.7741649906345
2021,4,29,15,45,"SmartMeter",7508.6622052345538
2021,4,29,16,0,"SmartMeter",9555.8136792513924
2021,4,29,16,15,"SmartMeter",7511.7916750232525
2021,4,29,16,30,"SmartMeter",14178.533444224364
2021,4,29,16,45,"SmartMeter",19136.595474926326
2021,4,29,17,0,"SmartMeter",27152.904296861459
2021,4,29,17,15,"SmartMeter",8636.99688548833
2021,4,29,17,30,"SmartMeter",-6307.6009120345616
2021,4,29,17,45,"SmartMeter",-27308.16620438774
2021,4,29,18,0,"SmartMeter",4647.1807599475678
2021,4,29,18,15,"SmartMeter",1966.8006775796709
2021,4,29,18,30,"SmartMeter",26599.993366882663
2021,4,29,18,45,"SmartMeter",24153.501865601862
2021,4,29,19,0,"SmartMeter",25879.20053197119
2021,4,29,19,15,"SmartMeter",24738.07487798838
2021,4,29,19,30,"SmartMeter",23072.889618354307
2021,4,29,19,45,"SmartMeter",19284.684387652913
2021,4,29,20,0,"SmartMeter",17856.704491426055
2021,4,29,20,15,"SmartMeter",30832.541219110444
2021,4,29,20,30,"SmartMeter",36015.967516398028
2021,4,29,20,45,"SmartMeter",40758.137974840538
2021,4,29,21,0,"SmartMeter",28576.863589986613
2021,4,29,21,15,"SmartMeter",24668.314228991352
2021,4,29,21,30,"SmartMeter",24974.366044413102
2021,4,29,21,45,"SmartMeter",28624.920863559095
2021,4,29,22,0,"SmartMeter",30174.293324941318
2021,4,29,22,15,"SmartMeter",28741.858005425802
2021,4,29,22,30,"SmartMeter",26100.26040138656
2021,4,29,22,45,"SmartMeter",29195.397126051972
2021,4,29,23,0,"SmartMeter",23950.080769230768
2021,4,29,23,15,"SmartMeter",22057.768956043954
2021,4,29,23,30,"SmartMeter",23250.475003468957
2021,4,29,23,45,"SmartMeter",26065.716366818662
2021,4,30,0,0,"SmartMeter",22293.048915813721
2021,4,30,0,15,"SmartMeter",23021.1319434951
2021,4,30,0,30,"SmartMeter",21444.393469323215
2021,4,30,0,45,"SmartMeter",19778.968427225049
2021,4,30,1,0,"SmartMeter",19338.790926014775
2021,4,30,1,15,"SmartMeter",18453.434626436781
2021,4,30,1,30,"SmartMeter",16182.232211538461
2021,4,30,1,45,"SmartMeter",15671.555698831258
2021,4,30,2,0,"SmartMeter",16883.84326994912
2021,4,30,2,15,"SmartMeter",18301.957034632032
2021,4,30,2,30,"SmartMeter",23319.21214871233
2021,4,30,2,45,"SmartMeter",20917.736290563658
2021,4,30,3,0,"SmartMeter",21485.473164768144
2021,4,30,3,15,"SmartMeter",15172.321367108869
2021,4,30,3,30,"SmartMeter",17880.9091306415
2021,4,30,3,45,"SmartMeter",23078.849366763097
2021,4,30,4,0,"SmartMeter",20147.026068926069
2021,4,30,4,15,"SmartMeter",16217.394209393544
2021,4,30,4,30,"SmartMeter",17346.79799410206
2021,4,30,4,45,"SmartMeter",17325.244246031747
2021,4,30,5,0,"SmartMeter",20284.843902439025
2021,4,30,5,15,"SmartMeter",22642.457539682542
2021,4,30,5,30,"SmartMeter",26321.063528044175
2021,4,30,5,45,"SmartMeter",20409.221980676328
